ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,7.469319336952074,0.3617585940618522,1.3737094505668128,0,-8.434821295162452,1.4775057065822275,0.04854892795173042,0.9836636758190768,149,2024-06-26 02:01:48.573171,6,6,80,27
E1,9.601134903044793,0.37258011329976526,3.7394998396996404,0,-8.434821295162452,1.4775057065822275,0.04854892795173042,0.9836636758190768,149,2024-06-26 02:01:48.573171,6,6,80,27
E1,15.754547922871378,0.0998265821848836,5.869704713443152,0,-8.434821295162452,1.4775057065822275,0.04854892795173042,0.9836636758190768,149,2024-06-26 02:01:48.573171,6,6,80,27
E2,9.232529042958275,0.2789891308610457,3.455268057344243,1,-8.762916644993249,1.493178230916983,0.03151101283629418,0.9927610366738128,149,2024-06-26 02:01:48.573171,6,6,80,27
E2,38.56662688631185,0.22332465181951733,5.70067425231096,1,-8.762916644993249,1.493178230916983,0.03151101283629418,0.9927610366738128,149,2024-06-26 02:01:48.573171,6,6,80,27
E3,7.54881673790653,0.3315264750121987,1.3604730560743408,2,-8.823437915587686,1.3797345981402944,0.06698411161890121,0.9609581848853637,149,2024-06-26 02:01:48.573171,6,6,80,27
E3,9.52062406605176,0.2695957654154242,3.2285338873910647,2,-8.823437915587686,1.3797345981402944,0.06698411161890121,0.9609581848853637,149,2024-06-26 02:01:48.573171,6,6,80,27
E4,7.548820442634662,0.4083431587766615,1.4073762182171041,3,-8.899379460277867,1.4468507994482802,0.05624627605370319,0.9728848427659653,149,2024-06-26 02:01:48.573171,6,6,80,27
E4,9.540068301856346,0.32830899871437325,3.5474233124813783,3,-8.899379460277867,1.4468507994482802,0.05624627605370319,0.9728848427659653,149,2024-06-26 02:01:48.573171,6,6,80,27
E5,7.508455898521192,0.5923941590161359,1.6739223545367508,4,-8.917584186357754,1.6070423426614846,0.030102997025936943,0.9952386781177384,149,2024-06-26 02:01:48.573171,6,6,80,27
E5,9.598335446240748,0.4857704481610412,3.897183720000673,4,-8.917584186357754,1.6070423426614846,0.030102997025936943,0.9952386781177384,149,2024-06-26 02:01:48.573171,6,6,80,27
E5,15.844882568220138,0.13667879574648012,5.063614803052313,4,-8.917584186357754,1.6070423426614846,0.030102997025936943,0.9952386781177384,149,2024-06-26 02:01:48.573171,6,6,80,27
E5,38.22980155485726,0.26065726251261623,3.452042632011199,4,-8.917584186357754,1.6070423426614846,0.030102997025936943,0.9952386781177384,149,2024-06-26 02:01:48.573171,6,6,80,27
E6,7.517593393807928,0.7090720568757813,1.7218037031556084,5,-9.079956557521417,1.63332709512757,0.022358870534345113,0.9974865933370727,149,2024-06-26 02:01:48.573171,6,6,80,27
E6,9.491785320594431,0.626086333181922,4.397963987835075,5,-9.079956557521417,1.63332709512757,0.022358870534345113,0.9974865933370727,149,2024-06-26 02:01:48.573171,6,6,80,27
E6,16.132078455887285,0.2320972106747572,5.999999999999999,5,-9.079956557521417,1.63332709512757,0.022358870534345113,0.9974865933370727,149,2024-06-26 02:01:48.573171,6,6,80,27
E6,38.40713031197668,0.1542263880066006,3.051740718755352,5,-9.079956557521417,1.63332709512757,0.022358870534345113,0.9974865933370727,149,2024-06-26 02:01:48.573171,6,6,80,27
E7,7.9666036171971655,0.7893430015269072,2.8139208868912564,6,-9.233686333638573,1.5853796599401653,0.03494036181475343,0.9943528206939373,149,2024-06-26 02:01:48.573171,6,6,80,27
E7,10.085725758280532,0.684443865131465,1.4594696082666065,6,-9.233686333638573,1.5853796599401653,0.03494036181475343,0.9943528206939373,149,2024-06-26 02:01:48.573171,6,6,80,27
E7,11.702744904602795,0.46159168828471664,2.5199405362035305,6,-9.233686333638573,1.5853796599401653,0.03494036181475343,0.9943528206939373,149,2024-06-26 02:01:48.573171,6,6,80,27
E7,15.223914841463289,0.3110954791933267,3.8831170940074484,6,-9.233686333638573,1.5853796599401653,0.03494036181475343,0.9943528206939373,149,2024-06-26 02:01:48.573171,6,6,80,27
