ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,7.8899571136909,0.2553771642797784,2.8569935459958917,0,-9.382179992895711,0.2281102463460345,0.0561044355417766,0.655587391044951,144,2024-06-26 01:39:55.960995,13,6,64,44
E2,7.80215605318013,0.3048377720796598,2.8362460358022883,1,-9.511383808772662,0.20962699971114085,0.04583279494820513,0.6993569416269158,144,2024-06-26 01:39:55.960995,13,6,64,44
E2,25.655653513324456,0.1708884555179182,5.999999999999999,1,-9.511383808772662,0.20962699971114085,0.04583279494820513,0.6993569416269158,144,2024-06-26 01:39:55.960995,13,6,64,44
E3,8.03264222619169,0.33076666943437516,2.6813493331590657,2,-9.45324602680964,0.3704657619852285,0.040838826180839165,0.8673749625308532,144,2024-06-26 01:39:55.960995,13,6,64,44
E3,22.58088788571622,0.14730911303399985,5.999999999999999,2,-9.45324602680964,0.3704657619852285,0.040838826180839165,0.8673749625308532,144,2024-06-26 01:39:55.960995,13,6,64,44
E4,8.251051052690862,0.4134005803830849,2.9216408121351813,3,-9.269946773007435,0.6530227737181264,0.030945941778785988,0.9777567454878088,144,2024-06-26 01:39:55.960995,13,6,64,44
E4,20.868937711006335,0.1610902573484676,5.999999999999999,3,-9.269946773007435,0.6530227737181264,0.030945941778785988,0.9777567454878088,144,2024-06-26 01:39:55.960995,13,6,64,44
E5,8.49572599499591,0.5116577790990444,3.3617884356480245,4,-9.143490929127347,0.9723510685484547,0.03072416498175418,0.9898321411850108,144,2024-06-26 01:39:55.960995,13,6,64,44
E5,15.051998224440615,0.22815630523619035,2.448950484961847,4,-9.143490929127347,0.9723510685484547,0.03072416498175418,0.9898321411850108,144,2024-06-26 01:39:55.960995,13,6,64,44
E5,20.02073191948073,0.25548950865812614,5.999999999999999,4,-9.143490929127347,0.9723510685484547,0.03072416498175418,0.9898321411850108,144,2024-06-26 01:39:55.960995,13,6,64,44
E6,8.496891118776984,0.57671453343408,3.4843818134163116,5,-9.177182674153443,1.099503666811062,0.03449069664679807,0.9900620184015828,144,2024-06-26 01:39:55.960995,13,6,64,44
E6,17.159588503411435,0.34618617986351374,5.999999999999999,5,-9.177182674153443,1.099503666811062,0.03449069664679807,0.9900620184015828,144,2024-06-26 01:39:55.960995,13,6,64,44
E6,23.783145720951563,0.16633569380633872,5.999999999999999,5,-9.177182674153443,1.099503666811062,0.03449069664679807,0.9900620184015828,144,2024-06-26 01:39:55.960995,13,6,64,44
E7,7.073463026590404,0.41439953541574326,2.348033473682709,6,-9.322055167674694,1.1429477141492514,0.04044856920796575,0.9862049474257666,144,2024-06-26 01:39:55.960995,13,6,64,44
E7,9.221288150827922,0.5663159553224943,3.0520585008577084,6,-9.322055167674694,1.1429477141492514,0.04044856920796575,0.9862049474257666,144,2024-06-26 01:39:55.960995,13,6,64,44
E7,14.607761274442502,0.3115051958597306,2.723829999990939,6,-9.322055167674694,1.1429477141492514,0.04044856920796575,0.9862049474257666,144,2024-06-26 01:39:55.960995,13,6,64,44
E7,18.894623979512794,0.3560705604550325,5.999999999999999,6,-9.322055167674694,1.1429477141492514,0.04044856920796575,0.9862049474257666,144,2024-06-26 01:39:55.960995,13,6,64,44
E8,8.768676642421342,0.6290830751939538,3.319138175665599,7,-9.60646503290726,1.1127081330275974,0.0346500631348629,0.9900691632358423,144,2024-06-26 01:39:55.960995,13,6,64,44
E8,14.316089958326025,0.24026567487512018,2.443185696081448,7,-9.60646503290726,1.1127081330275974,0.0346500631348629,0.9900691632358423,144,2024-06-26 01:39:55.960995,13,6,64,44
E8,18.343508981213425,0.3217795093039477,5.999999999989048,7,-9.60646503290726,1.1127081330275974,0.0346500631348629,0.9900691632358423,144,2024-06-26 01:39:55.960995,13,6,64,44
E9,8.937397455372679,0.541887078529971,2.7142057441831997,8,-9.866078035672576,1.0371967467843999,0.02591848292314715,0.9934385027029364,144,2024-06-26 01:39:55.960995,13,6,64,44
E9,18.359312710443305,0.26021705366254544,5.999999999999999,8,-9.866078035672576,1.0371967467843999,0.02591848292314715,0.9934385027029364,144,2024-06-26 01:39:55.960995,13,6,64,44
E10,5.596825432428109,0.2392245978088834,5.999999999999999,9,-9.655993619933547,0.03798917466867846,0.05769660917270778,0.5436720807639094,144,2024-06-26 01:39:55.960995,13,6,64,44
E10,26.30173479206273,0.20721224837401842,5.999999999999999,9,-9.655993619933547,0.03798917466867846,0.05769660917270778,0.5436720807639094,144,2024-06-26 01:39:55.960995,13,6,64,44
E11,7.83264565236722,0.3181307786025105,2.8714288616737558,10,-9.465897696747748,0.24228867811954188,0.0472204730381367,0.7383550923578674,144,2024-06-26 01:39:55.960995,13,6,64,44
E11,26.556270372989975,0.24307515331233454,5.999999999999999,10,-9.465897696747748,0.24228867811954188,0.0472204730381367,0.7383550923578674,144,2024-06-26 01:39:55.960995,13,6,64,44
E12,8.213298347344708,0.38491818520502896,2.6867058837299505,11,-9.266639985213459,0.5628147359295538,0.028127019130256302,0.9610172011387389,144,2024-06-26 01:39:55.960995,13,6,64,44
E12,20.414892197231165,0.14959606153636784,2.9943578397275354,11,-9.266639985213459,0.5628147359295538,0.028127019130256302,0.9610172011387389,144,2024-06-26 01:39:55.960995,13,6,64,44
E12,25.757297748898765,0.15233434748623687,4.953179861491714,11,-9.266639985213459,0.5628147359295538,0.028127019130256302,0.9610172011387389,144,2024-06-26 01:39:55.960995,13,6,64,44
E13,8.494830852190045,0.5055827204235808,3.2180832828739403,12,-9.083441871781822,0.9546413586875513,0.03839549361145068,0.9837798772737474,144,2024-06-26 01:39:55.960995,13,6,64,44
E13,19.142585495203928,0.2569568442023549,5.999999999999999,12,-9.083441871781822,0.9546413586875513,0.03839549361145068,0.9837798772737474,144,2024-06-26 01:39:55.960995,13,6,64,44
