ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,10.261236632184975,0.6845789216349178,1.324784004901348,0,-8.265320218736772,1.407365417805894,0.02222996602324902,0.9964658558992404,123,2024-06-26 01:13:10.748362,11,6,77,11
E1,11.656909781083023,0.4998689495795112,4.604778132235869,0,-8.265320218736772,1.407365417805894,0.02222996602324902,0.9964658558992404,123,2024-06-26 01:13:10.748362,11,6,77,11
E1,19.158377629121077,0.28390469628440407,5.999999999999999,0,-8.265320218736772,1.407365417805894,0.02222996602324902,0.9964658558992404,123,2024-06-26 01:13:10.748362,11,6,77,11
E1,25.617447058065824,0.22301171072013126,4.135031520707366,0,-8.265320218736772,1.407365417805894,0.02222996602324902,0.9964658558992404,123,2024-06-26 01:13:10.748362,11,6,77,11
E2,10.24548999403288,0.6885358937261241,1.3710982368396918,1,-8.215145149485995,1.4556517975002046,0.019670194977567834,0.9971608601065758,123,2024-06-26 01:13:10.748362,11,6,77,11
E2,11.634212184100948,0.4563812031560097,4.560103105550823,1,-8.215145149485995,1.4556517975002046,0.019670194977567834,0.9971608601065758,123,2024-06-26 01:13:10.748362,11,6,77,11
E2,19.352078958371262,0.2911281977987734,5.296446988127926,1,-8.215145149485995,1.4556517975002046,0.019670194977567834,0.9971608601065758,123,2024-06-26 01:13:10.748362,11,6,77,11
E2,25.52982041089967,0.21698691419704552,4.037097454491454,1,-8.215145149485995,1.4556517975002046,0.019670194977567834,0.9971608601065758,123,2024-06-26 01:13:10.748362,11,6,77,11
E3,10.317753129963767,0.723247865896667,2.3596575483234554,2,-8.438722482033436,1.3712509100137906,0.026313478589843266,0.9942302532448075,123,2024-06-26 01:13:10.748362,11,6,77,11
E3,13.155344210766687,0.3654880044254316,2.6406236053860646,2,-8.438722482033436,1.3712509100137906,0.026313478589843266,0.9942302532448075,123,2024-06-26 01:13:10.748362,11,6,77,11
E3,19.227343467547357,0.3451388622022282,5.999999999999999,2,-8.438722482033436,1.3712509100137906,0.026313478589843266,0.9942302532448075,123,2024-06-26 01:13:10.748362,11,6,77,11
E3,25.776463546592655,0.252609481769678,4.172600547764557,2,-8.438722482033436,1.3712509100137906,0.026313478589843266,0.9942302532448075,123,2024-06-26 01:13:10.748362,11,6,77,11
E4,10.264561727771655,0.7983898864942383,2.2550605397937566,3,-8.553923000582257,1.3892107675379222,0.0327933492384867,0.9924999540734621,123,2024-06-26 01:13:10.748362,11,6,77,11
E4,13.079748122207,0.4016814660747432,2.7003500998839858,3,-8.553923000582257,1.3892107675379222,0.0327933492384867,0.9924999540734621,123,2024-06-26 01:13:10.748362,11,6,77,11
E4,19.17478895223719,0.40889413257041873,5.814720397731518,3,-8.553923000582257,1.3892107675379222,0.0327933492384867,0.9924999540734621,123,2024-06-26 01:13:10.748362,11,6,77,11
E4,25.89988630965369,0.286491082627947,4.631648950988718,3,-8.553923000582257,1.3892107675379222,0.0327933492384867,0.9924999540734621,123,2024-06-26 01:13:10.748362,11,6,77,11
E5,10.300711846881468,0.8439745262528575,2.3101431462055957,4,-8.770659647615219,1.3750208815091272,0.03671673086016273,0.9911776771781268,123,2024-06-26 01:13:10.748362,11,6,77,11
E5,13.132288301957573,0.4321042287163479,2.469881940804558,4,-8.770659647615219,1.3750208815091272,0.03671673086016273,0.9911776771781268,123,2024-06-26 01:13:10.748362,11,6,77,11
E5,19.05022893843556,0.46478675852389095,5.999999999999999,4,-8.770659647615219,1.3750208815091272,0.03671673086016273,0.9911776771781268,123,2024-06-26 01:13:10.748362,11,6,77,11
E5,25.949345571439668,0.33504222255032623,5.076003000963439,4,-8.770659647615219,1.3750208815091272,0.03671673086016273,0.9911776771781268,123,2024-06-26 01:13:10.748362,11,6,77,11
E6,10.325960336644505,0.8750282926536617,2.337041438960905,5,-8.942814834641034,1.3859675484259726,0.03886802091564108,0.9898199950013503,123,2024-06-26 01:13:10.748362,11,6,77,11
E6,13.176585539896509,0.4438853021062972,2.4211908132212194,5,-8.942814834641034,1.3859675484259726,0.03886802091564108,0.9898199950013503,123,2024-06-26 01:13:10.748362,11,6,77,11
