ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,2.1982414068745006,0.4913789578769423,2.23118056418414,0,-8.11015172936872,1.0944698624721667,0.10132048584998166,0.9073691781412617,118,2024-06-26 01:29:20.108257,16,6,76,44
E1,7.014459466360517,0.4047530707869704,1.5821066708274223,0,-8.11015172936872,1.0944698624721667,0.10132048584998166,0.9073691781412617,118,2024-06-26 01:29:20.108257,16,6,76,44
E1,8.973350903701284,0.5881862428347375,1.7349168027553217,0,-8.11015172936872,1.0944698624721667,0.10132048584998166,0.9073691781412617,118,2024-06-26 01:29:20.108257,16,6,76,44
E1,35.16136236706628,0.421937129116456,5.999999999999999,0,-8.11015172936872,1.0944698624721667,0.10132048584998166,0.9073691781412617,118,2024-06-26 01:29:20.108257,16,6,76,44
E2,4.248635690594464,0.3709767359256446,5.845816533461227,1,-8.600059912782108,0.6303316317843322,0.1347018733928539,0.7635219026197283,118,2024-06-26 01:29:20.108257,16,6,76,44
E2,8.578980021338884,0.6002803634456519,2.127518061448309,1,-8.600059912782108,0.6303316317843322,0.1347018733928539,0.7635219026197283,118,2024-06-26 01:29:20.108257,16,6,76,44
E2,29.468268687191284,0.626235053867866,5.999999999999999,1,-8.600059912782108,0.6303316317843322,0.1347018733928539,0.7635219026197283,118,2024-06-26 01:29:20.108257,16,6,76,44
E3,4.7578214227979405,0.30235470310454104,5.957413888160455,2,-8.77630728228304,0.5151151175462375,0.1107604907777088,0.7892495681061437,118,2024-06-26 01:29:20.108257,16,6,76,44
E3,8.472586594982939,0.6241410210698692,2.1770605502010687,2,-8.77630728228304,0.5151151175462375,0.1107604907777088,0.7892495681061437,118,2024-06-26 01:29:20.108257,16,6,76,44
E3,25.633211858234038,0.4704839325752239,5.999999999999999,2,-8.77630728228304,0.5151151175462375,0.1107604907777088,0.7892495681061437,118,2024-06-26 01:29:20.108257,16,6,76,44
E4,3.8297846146150474,0.3844262421724842,5.345550668112307,3,-9.231965044954011,0.0012385762473191564,0.08908081724293522,0.7052439996693893,118,2024-06-26 01:29:20.108257,16,6,76,44
E4,8.31753005024507,0.5675194784924145,2.163294157268668,3,-9.231965044954011,0.0012385762473191564,0.08908081724293522,0.7052439996693893,118,2024-06-26 01:29:20.108257,16,6,76,44
E4,24.932788601691747,0.42207008919720046,5.999999999999999,3,-9.231965044954011,0.0012385762473191564,0.08908081724293522,0.7052439996693893,118,2024-06-26 01:29:20.108257,16,6,76,44
E5,7.389018003228497,0.6208257201204166,2.1893953335996272,4,-9.066787071365466,0.3247995647399179,0.08935068765800705,0.725279983525955,118,2024-06-26 01:29:20.108257,16,6,76,44
E5,9.246057053914503,0.6091942864132882,1.2909193433362782,4,-9.066787071365466,0.3247995647399179,0.08935068765800705,0.725279983525955,118,2024-06-26 01:29:20.108257,16,6,76,44
E5,24.76208735380134,0.4387563486886137,5.999999999999999,4,-9.066787071365466,0.3247995647399179,0.08935068765800705,0.725279983525955,118,2024-06-26 01:29:20.108257,16,6,76,44
E6,7.071472409865898,0.7024066734512431,1.6069806213649616,5,-9.06970147157015,0.6239560431689795,0.09499140233315942,0.8375795207803383,118,2024-06-26 01:29:20.108257,16,6,76,44
E6,9.045388290298467,0.79148292343028,1.7265462527130504,5,-9.06970147157015,0.6239560431689795,0.09499140233315942,0.8375795207803383,118,2024-06-26 01:29:20.108257,16,6,76,44
E6,36.04180931370905,0.2652605131295651,5.999999999999999,5,-9.06970147157015,0.6239560431689795,0.09499140233315942,0.8375795207803383,118,2024-06-26 01:29:20.108257,16,6,76,44
E7,6.939054402557853,0.7877451663722592,1.4677877252963172,6,-9.05080972883823,0.9450464959857272,0.03946674399607652,0.977166651273852,118,2024-06-26 01:29:20.108257,16,6,76,44
E7,8.894078715191618,0.8717316710333005,1.8681610762836436,6,-9.05080972883823,0.9450464959857272,0.03946674399607652,0.977166651273852,118,2024-06-26 01:29:20.108257,16,6,76,44
E7,10.467831090113005,0.381465151933849,1.1201818392756846,6,-9.05080972883823,0.9450464959857272,0.03946674399607652,0.977166651273852,118,2024-06-26 01:29:20.108257,16,6,76,44
E7,27.181682401803577,0.27544181451987626,5.999999999999999,6,-9.05080972883823,0.9450464959857272,0.03946674399607652,0.977166651273852,118,2024-06-26 01:29:20.108257,16,6,76,44
E7,37.104718212093104,0.22318934100436927,5.999999999999999,6,-9.05080972883823,0.9450464959857272,0.03946674399607652,0.977166651273852,118,2024-06-26 01:29:20.108257,16,6,76,44
E8,6.890375119391566,0.6555358113468444,1.3640933401300879,7,-9.234374992704707,0.9074768241305405,0.023685821499276866,0.9916030713267175,118,2024-06-26 01:29:20.108257,16,6,76,44
E8,8.84207274350577,0.7048288702086403,2.20389458000023,7,-9.234374992704707,0.9074768241305405,0.023685821499276866,0.9916030713267175,118,2024-06-26 01:29:20.108257,16,6,76,44
E8,25.118362354339833,0.17693417958206759,2.986195860937311,7,-9.234374992704707,0.9074768241305405,0.023685821499276866,0.9916030713267175,118,2024-06-26 01:29:20.108257,16,6,76,44
E8,29.622326692751876,0.15180250145451168,3.5525111138079404,7,-9.234374992704707,0.9074768241305405,0.023685821499276866,0.9916030713267175,118,2024-06-26 01:29:20.108257,16,6,76,44
E9,7.105380736796513,0.5923535544697938,1.6092333556817695,8,-9.730599590022164,0.8086236953263874,0.05688621166408234,0.950451786635603,118,2024-06-26 01:29:20.108257,16,6,76,44
E9,9.188141999352048,0.3711452441843459,1.7710544947209612,8,-9.730599590022164,0.8086236953263874,0.05688621166408234,0.950451786635603,118,2024-06-26 01:29:20.108257,16,6,76,44
E10,4.757821422171018,0.25152533669071175,5.99999999999959,9,-8.168897610457377,1.0306851265717325,0.09318162202392884,0.8865064628568841,118,2024-06-26 01:29:20.108257,16,6,76,44
E10,8.547025248529321,0.5658544167555473,2.139835000470216,9,-8.168897610457377,1.0306851265717325,0.09318162202392884,0.8865064628568841,118,2024-06-26 01:29:20.108257,16,6,76,44
E10,26.670790236811992,0.5033400448287058,5.999999999999999,9,-8.168897610457377,1.0306851265717325,0.09318162202392884,0.8865064628568841,118,2024-06-26 01:29:20.108257,16,6,76,44
E10,36.542019177679954,0.4765445784752611,5.999999999999999,9,-8.168897610457377,1.0306851265717325,0.09318162202392884,0.8865064628568841,118,2024-06-26 01:29:20.108257,16,6,76,44
